path	fqcn	kind	proposed_owner	proposed_status	consumers
src/Analysis/Evidence/CircularDependency/Contract/CircularDependencyPreparationInterface.php	Qualimetrix\Analysis\Evidence\CircularDependency\Contract\CircularDependencyPreparationInterface	interface	Analysis.Evidence.CircularDependency	contract	"[{""owner"":""Analysis.Run"",""source_fqcn"":""Qualimetrix\\Analysis\\Run\\RuleProducerPreparation""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\AnalysisConfigurator""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\CircularDependencyConfigurator""},{""owner"":""Reporting"",""source_fqcn"":""Qualimetrix\\Reporting\\FindingProjection\\DeclaredChannelFileScope""}]"
src/Analysis/Evidence/CircularDependency/Cycle.php	Qualimetrix\Analysis\Evidence\CircularDependency\Cycle	class	Analysis.Evidence.CircularDependency	internal	[]
src/Analysis/Evidence/CircularDependency/CycleMemberLabels.php	Qualimetrix\Analysis\Evidence\CircularDependency\CycleMemberLabels	class	Analysis.Evidence.CircularDependency	internal	[]
src/Analysis/Evidence/CodeSmell/AbstractCodeSmellRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\AbstractCodeSmellRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/BooleanArgumentOptions.php	Qualimetrix\Analysis\Evidence\CodeSmell\BooleanArgumentOptions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/BooleanArgumentRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\BooleanArgumentRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/BooleanArgument/BooleanArgumentSmells.php	Qualimetrix\Analysis\Evidence\CodeSmell\BooleanArgument\BooleanArgumentSmells	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/CodeSmellCollector.php	Qualimetrix\Analysis\Evidence\CodeSmell\CodeSmellCollector	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/CodeSmellFinding.php	Qualimetrix\Analysis\Evidence\CodeSmell\CodeSmellFinding	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/CodeSmellLocation.php	Qualimetrix\Analysis\Evidence\CodeSmell\CodeSmellLocation	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/CodeSmellOptions.php	Qualimetrix\Analysis\Evidence\CodeSmell\CodeSmellOptions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/CodeSmellVisitor.php	Qualimetrix\Analysis\Evidence\CodeSmell\CodeSmellVisitor	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/ConstructorOverinjectionOptions.php	Qualimetrix\Analysis\Evidence\CodeSmell\ConstructorOverinjectionOptions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/ConstructorOverinjectionRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\ConstructorOverinjectionRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/ControlFlow/ControlFlowSmells.php	Qualimetrix\Analysis\Evidence\CodeSmell\ControlFlow\ControlFlowSmells	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/CountInLoopRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\CountInLoopRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/DebugCodeRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\DebugCodeRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/Debug/DebugCodeSmells.php	Qualimetrix\Analysis\Evidence\CodeSmell\Debug\DebugCodeSmells	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/EmptyCatchRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\EmptyCatchRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/EntryFilteringOptionsInterface.php	Qualimetrix\Analysis\Evidence\CodeSmell\EntryFilteringOptionsInterface	interface	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/ErrorSuppressionOptions.php	Qualimetrix\Analysis\Evidence\CodeSmell\ErrorSuppressionOptions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/ErrorSuppressionRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\ErrorSuppressionRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/EvalRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\EvalRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/ExitRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\ExitRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/GotoRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\GotoRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/IdenticalSubExpressionOptions.php	Qualimetrix\Analysis\Evidence\CodeSmell\IdenticalSubExpressionOptions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/IdenticalSubExpressionRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\IdenticalSubExpressionRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/LongParameterListOptions.php	Qualimetrix\Analysis\Evidence\CodeSmell\LongParameterListOptions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/LongParameterListRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\LongParameterListRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/ParameterCountCollector.php	Qualimetrix\Analysis\Evidence\CodeSmell\ParameterCountCollector	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/ParameterCountVisitor.php	Qualimetrix\Analysis\Evidence\CodeSmell\ParameterCountVisitor	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/RepeatedExpression/IdenticalSubExpressionCollector.php	Qualimetrix\Analysis\Evidence\CodeSmell\RepeatedExpression\IdenticalSubExpressionCollector	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/RepeatedExpression/IdenticalSubExpressionFinding.php	Qualimetrix\Analysis\Evidence\CodeSmell\RepeatedExpression\IdenticalSubExpressionFinding	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/RepeatedExpression/IdenticalSubExpressionVisitor.php	Qualimetrix\Analysis\Evidence\CodeSmell\RepeatedExpression\IdenticalSubExpressionVisitor	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/RepeatedExpression/RepeatedConditions.php	Qualimetrix\Analysis\Evidence\CodeSmell\RepeatedExpression\RepeatedConditions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/RepeatedExpression/RepeatedExpressions.php	Qualimetrix\Analysis\Evidence\CodeSmell\RepeatedExpression\RepeatedExpressions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/SuperglobalsRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\SuperglobalsRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/TraitUsageResolver.php	Qualimetrix\Analysis\Evidence\CodeSmell\TraitUsageResolver	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UnreachableCodeCollector.php	Qualimetrix\Analysis\Evidence\CodeSmell\UnreachableCodeCollector	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UnreachableCodeOptions.php	Qualimetrix\Analysis\Evidence\CodeSmell\UnreachableCodeOptions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UnreachableCodeRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\UnreachableCodeRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UnreachableCodeVisitor.php	Qualimetrix\Analysis\Evidence\CodeSmell\UnreachableCodeVisitor	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UnusedPrivateClassData.php	Qualimetrix\Analysis\Evidence\CodeSmell\UnusedPrivateClassData	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UnusedPrivateCollector.php	Qualimetrix\Analysis\Evidence\CodeSmell\UnusedPrivateCollector	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UnusedPrivateOptions.php	Qualimetrix\Analysis\Evidence\CodeSmell\UnusedPrivateOptions	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UnusedPrivateRule.php	Qualimetrix\Analysis\Evidence\CodeSmell\UnusedPrivateRule	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UnusedPrivateVisitor.php	Qualimetrix\Analysis\Evidence\CodeSmell\UnusedPrivateVisitor	class	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/CodeSmell/UsageTrackingTrait.php	Qualimetrix\Analysis\Evidence\CodeSmell\UsageTrackingTrait	trait	Analysis.Evidence.CodeSmell	internal	[]
src/Analysis/Evidence/Cohesion/ClassVisitorStackTrait.php	Qualimetrix\Analysis\Evidence\Cohesion\ClassVisitorStackTrait	trait	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Cohesion/Configuration/LcomCollectionConfigurationResolver.php	Qualimetrix\Analysis\Evidence\Cohesion\Configuration\LcomCollectionConfigurationResolver	class	Analysis.Evidence.Cohesion	internal	"[{""owner"":""Infrastructure.DependencyInjection"",""relation"":""composition_binding"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\MeasurementConfigurator"",""operations"":[""service_alias"",""service_registration""]}]"
src/Analysis/Evidence/Cohesion/Contract/LcomCollectionConfigurableInterface.php	Qualimetrix\Analysis\Evidence\Cohesion\Contract\LcomCollectionConfigurableInterface	interface	Analysis.Evidence.Cohesion	contract	"[{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\ContainerFactory""},{""owner"":""Infrastructure.Parallel"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Parallel\\WorkerBootstrap""}]"
src/Analysis/Evidence/Cohesion/Contract/LcomCollectionConfiguration.php	Qualimetrix\Analysis\Evidence\Cohesion\Contract\LcomCollectionConfiguration	class	Analysis.Evidence.Cohesion	contract	"[{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\AnalysisRuntimeConfigurator""},{""owner"":""Infrastructure.Parallel"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Parallel\\FileProcessingTask""},{""owner"":""Infrastructure.Parallel"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Parallel\\WorkerBootstrap""}]"
src/Analysis/Evidence/Cohesion/Contract/LcomCollectionConfigurationResolverInterface.php	Qualimetrix\Analysis\Evidence\Cohesion\Contract\LcomCollectionConfigurationResolverInterface	interface	Analysis.Evidence.Cohesion	contract	"[{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\AnalysisRuntimeConfigurator""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\MeasurementConfigurator""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\OutputConfigurator""}]"
src/Analysis/Evidence/Cohesion/Contract/LcomCollectionConfigurationStoreInterface.php	Qualimetrix\Analysis\Evidence\Cohesion\Contract\LcomCollectionConfigurationStoreInterface	interface	Analysis.Evidence.Cohesion	contract	"[{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\AnalysisRuntimeConfigurator""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\DependencyModelConfigurator""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\MeasurementConfigurator""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\OutputConfigurator""},{""owner"":""Infrastructure.Parallel"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Parallel\\FileProcessingTaskFactory""}]"
src/Analysis/Evidence/Cohesion/LcomClassData.php	Qualimetrix\Analysis\Evidence\Cohesion\LcomClassData	class	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Cohesion/LcomCollector.php	Qualimetrix\Analysis\Evidence\Cohesion\LcomCollector	class	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Cohesion/LcomGraphCalculator.php	Qualimetrix\Analysis\Evidence\Cohesion\LcomGraphCalculator	class	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Cohesion/LcomOptions.php	Qualimetrix\Analysis\Evidence\Cohesion\LcomOptions	class	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Cohesion/LcomRule.php	Qualimetrix\Analysis\Evidence\Cohesion\LcomRule	class	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Cohesion/LcomVisitor.php	Qualimetrix\Analysis\Evidence\Cohesion\LcomVisitor	class	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Cohesion/Runtime/LcomCollectionConfigurationStore.php	Qualimetrix\Analysis\Evidence\Cohesion\Runtime\LcomCollectionConfigurationStore	class	Analysis.Evidence.Cohesion	internal	"[{""owner"":""Infrastructure.DependencyInjection"",""relation"":""composition_binding"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\MeasurementConfigurator"",""operations"":[""service_alias"",""service_registration""]}]"
src/Analysis/Evidence/Cohesion/TccLccClassData.php	Qualimetrix\Analysis\Evidence\Cohesion\TccLccClassData	class	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Cohesion/TccLccCollector.php	Qualimetrix\Analysis\Evidence\Cohesion\TccLccCollector	class	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Cohesion/TccLccVisitor.php	Qualimetrix\Analysis\Evidence\Cohesion\TccLccVisitor	class	Analysis.Evidence.Cohesion	internal	[]
src/Analysis/Evidence/Complexity/ClassCognitiveComplexityOptions.php	Qualimetrix\Analysis\Evidence\Complexity\ClassCognitiveComplexityOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/ClassComplexityOptions.php	Qualimetrix\Analysis\Evidence\Complexity\ClassComplexityOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/ClassNpathComplexityOptions.php	Qualimetrix\Analysis\Evidence\Complexity\ClassNpathComplexityOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/CognitiveComplexityCollector.php	Qualimetrix\Analysis\Evidence\Complexity\CognitiveComplexityCollector	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/CognitiveComplexityOptions.php	Qualimetrix\Analysis\Evidence\Complexity\CognitiveComplexityOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/CognitiveComplexityRule.php	Qualimetrix\Analysis\Evidence\Complexity\CognitiveComplexityRule	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/CognitiveComplexityVisitor.php	Qualimetrix\Analysis\Evidence\Complexity\CognitiveComplexityVisitor	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/ComplexityOptions.php	Qualimetrix\Analysis\Evidence\Complexity\ComplexityOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/ComplexityRule.php	Qualimetrix\Analysis\Evidence\Complexity\ComplexityRule	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/CyclomaticComplexityCollector.php	Qualimetrix\Analysis\Evidence\Complexity\CyclomaticComplexityCollector	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/CyclomaticComplexityVisitor.php	Qualimetrix\Analysis\Evidence\Complexity\CyclomaticComplexityVisitor	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/MethodCognitiveComplexityOptions.php	Qualimetrix\Analysis\Evidence\Complexity\MethodCognitiveComplexityOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/MethodComplexityOptions.php	Qualimetrix\Analysis\Evidence\Complexity\MethodComplexityOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/MethodNpathComplexityOptions.php	Qualimetrix\Analysis\Evidence\Complexity\MethodNpathComplexityOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/NpathComplexityCollector.php	Qualimetrix\Analysis\Evidence\Complexity\NpathComplexityCollector	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/NpathComplexityOptions.php	Qualimetrix\Analysis\Evidence\Complexity\NpathComplexityOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/NpathComplexityRule.php	Qualimetrix\Analysis\Evidence\Complexity\NpathComplexityRule	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/NpathComplexityVisitor.php	Qualimetrix\Analysis\Evidence\Complexity\NpathComplexityVisitor	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/NpathExpressionCalculator.php	Qualimetrix\Analysis\Evidence\Complexity\NpathExpressionCalculator	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/WmcOptions.php	Qualimetrix\Analysis\Evidence\Complexity\WmcOptions	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/Complexity/WmcRule.php	Qualimetrix\Analysis\Evidence\Complexity\WmcRule	class	Analysis.Evidence.Complexity	internal	[]
src/Analysis/Evidence/ComputedMetrics/ComputedMetricAnalysis.php	Qualimetrix\Analysis\Evidence\ComputedMetrics\ComputedMetricAnalysis	class	Analysis.Evidence.ComputedMetrics	internal	[]
src/Analysis/Evidence/ComputedMetrics/ComputedMetricDefaults.php	Qualimetrix\Analysis\Evidence\ComputedMetrics\ComputedMetricDefaults	class	Analysis.Evidence.ComputedMetrics	internal	[]
src/Analysis/Evidence/ComputedMetrics/ComputedMetricDependencyGraphCalculator.php	Qualimetrix\Analysis\Evidence\ComputedMetrics\ComputedMetricDependencyGraphCalculator	class	Analysis.Evidence.ComputedMetrics	internal	[]
src/Analysis/Evidence/ComputedMetrics/ComputedMetricFormulaValidator.php	Qualimetrix\Analysis\Evidence\ComputedMetrics\ComputedMetricFormulaValidator	class	Analysis.Evidence.ComputedMetrics	internal	[]
src/Analysis/Evidence/ComputedMetrics/ComputedMetricOverrideReader.php	Qualimetrix\Analysis\Evidence\ComputedMetrics\ComputedMetricOverrideReader	class	Analysis.Evidence.ComputedMetrics	internal	[]
src/Analysis/Evidence/ComputedMetrics/ComputedMetricProducerOptions.php	Qualimetrix\Analysis\Evidence\ComputedMetrics\ComputedMetricProducerOptions	class	Analysis.Evidence.ComputedMetrics	internal	[]
src/Analysis/Evidence/ComputedMetrics/ComputedMetricRule.php	Qualimetrix\Analysis\Evidence\ComputedMetrics\ComputedMetricRule	class	Analysis.Evidence.ComputedMetrics	internal	[]
